code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sz.000400,2019-10-12,2019-09-30,0.033887,0.059101,0.187643,309581336.350000,0.308122,,1008327309.00,1008180305.00
sz.000401,2019-10-25,2019-09-30,0.162659,0.164617,0.376794,4321772343.230000,1.585543,,1347522914.00,1347214601.00
sz.000402,2019-10-31,2019-09-30,0.042710,0.136444,0.478981,1821568583.950000,1.205446,,2988929907.00,2987631546.00
sz.000403,2019-10-19,2019-09-30,0.181529,0.196024,0.538539,125573756.280000,0.465622,,272577599.00,271404099.00
sz.000404,2019-10-18,2019-09-30,0.018963,0.016800,0.107554,116663269.430000,0.101524,,695995979.00,694622798.00
sz.000407,2019-10-29,2019-09-30,0.049478,0.043640,0.145339,173997367.900000,0.145350,,880084656.00,875743830.00
sz.000408,2019-10-30,2019-09-30,0.046220,0.303482,0.662774,352127119.200000,0.225178,,1993779522.00,464481696.00
sz.000409,2019-10-31,2019-09-30,-0.298002,-0.273834,0.023155,-474093940.010000,-0.540388,,510931158.00,405631244.00
sz.000410,2019-10-31,2019-09-30,,-2.734119,-0.476567,-2580048554.270000,-4.138737,,765470884.00,740349384.00
sz.000411,2019-10-26,2019-09-30,0.101910,0.015174,0.065870,277892501.120000,0.571546,,248939935.00,207317071.00
sz.000413,2019-10-31,2019-09-30,0.034493,0.094354,0.211233,1185675793.330000,0.346116,,5730250118.00,4864155314.00
sz.000415,2019-10-31,2019-09-30,0.056115,0.123632,0.412719,3246954000.000000,0.311233,,6184521282.00,3547396604.00
sz.000416,2019-10-31,2019-09-30,0.033760,5.591677,0.993437,31960396.170000,0.063752,,531871494.00,531641098.00
sz.000417,2019-10-25,2019-09-30,0.041269,0.028603,0.199387,239790483.420000,0.273651,,779884200.00,779027451.00
sz.000419,2019-10-22,2019-09-30,0.049531,0.063725,0.222594,161110281.880000,0.312094,,543582655.00,543289983.00
sz.000420,2019-10-31,2019-09-30,0.027618,0.047908,0.212885,93389765.550000,0.043722,,1970706656.00,1850480524.00
sz.000421,2019-10-31,2019-09-30,0.033887,0.054230,0.179343,141881475.360000,0.194339,,572646934.00,572646934.00
sz.000422,2019-10-31,2019-09-30,0.102321,0.009868,0.149741,103682854.690000,0.052120,,897866712.00,897812984.00
sz.000423,2019-10-31,2019-09-30,0.019052,0.073314,0.548672,207484366.430000,1.634026,,654021537.00,653867313.00
sz.000425,2019-10-31,2019-09-30,0.096391,0.070173,0.185668,3034216835.200000,0.454174,,7833668430.00,6993974965.00
sz.000426,2019-10-31,2019-09-30,-0.020014,-0.182341,0.499827,-102862157.500000,-0.457571,,1837192219.00,1298967555.00
sz.000428,2019-10-26,2019-09-30,-0.074649,-0.249132,0.474262,-219708953.530000,-0.445910,,1018926000.00,1018884450.00
sz.000429,2019-10-31,2019-09-30,0.115537,0.558587,0.622829,1273861074.010000,0.748254,,2090806126.00,1302770168.00
sz.000430,2019-10-30,2019-09-30,0.024880,0.123204,0.350924,39949541.820000,0.028302,,404817686.00,331738800.00
sz.000488,2019-10-26,2019-09-30,0.043112,0.050764,0.271479,1117530164.080000,0.377478,,2904608200.00,1656524003.00
sz.000498,2019-10-30,2019-09-30,0.072999,0.032346,0.085686,510013562.310000,0.614548,,1120139063.00,1120080313.00
sz.000501,2019-10-29,2019-09-30,0.094599,0.063507,0.215882,818018473.980000,1.411323,,768992731.00,767757255.00
sz.000502,2019-10-31,2019-09-30,-0.008778,-0.163477,0.201841,-1941081.980000,0.182072,,184819607.00,183346957.00
sz.000503,2019-10-30,2019-09-30,-0.128621,-2.748280,-1.057515,-147478303.380000,-0.245578,,898822204.00,898779932.00
sz.000504,2019-10-30,2019-09-30,,-0.226685,0.702404,-20455055.400000,-0.103560,,311573901.00,310673201.00
sz.000505,2019-10-19,2019-09-30,0.036865,0.021685,0.081218,110768985.620000,0.220248,,685790364.00,406127806.00
sz.000506,2019-10-30,2019-09-30,-0.015705,-0.123572,0.019049,-31899599.140000,0.018147,,929017761.00,928670961.00
sz.000507,2019-10-29,2019-09-30,0.035891,0.067821,0.150693,161972389.900000,0.184474,,930424895.00,772143777.00
sz.000509,2019-10-26,2019-09-30,0.310711,0.345293,0.595497,17108142.820000,-0.044928,,825483117.00,825479873.00
sz.000510,2019-10-26,2019-09-30,0.048796,0.029752,0.133065,51253229.130000,0.102216,,609182254.00,549479157.00
sz.000511,2019-10-29,2019-09-30,-14.779038,-0.822363,30.250200,-110422455.730000,-0.250633,,1154832011.00,1154832011.00
sz.000513,2019-10-23,2019-09-30,0.096674,0.161058,0.646982,1174902221.110000,1.264393,,934762675.00,595589144.00
sz.000514,2019-10-18,2019-09-30,0.003739,0.073169,0.346736,14628354.720000,0.029194,,843770965.00,843770965.00
sz.000516,2019-10-30,2019-09-30,-0.003665,-0.037592,0.252878,-25288245.880000,-0.034410,,1971049302.00,1929001640.00
sz.000517,2019-10-29,2019-09-30,0.126932,0.227350,0.404834,573827549.460000,0.267441,,3183922485.00,3035707316.00
sz.000518,2019-10-31,2019-09-30,0.015694,0.041818,0.738463,11950960.010000,-0.010266,,1029556222.00,1029535693.00
sz.000519,2019-10-29,2019-09-30,0.035595,0.083981,0.221230,283982532.100000,0.265325,,1392558982.00,932647561.00
sz.000520,2019-10-25,2019-09-30,0.075334,0.048662,0.114392,29539996.590000,0.030526,,1012083455.00,1012083455.00
sz.000521,2019-10-18,2019-09-30,0.016080,0.005273,0.186303,68767043.020000,0.051476,,1044597881.00,802212775.00
sz.000523,2019-10-29,2019-09-30,0.011467,0.002349,0.035245,22021154.540000,0.054731,,627533125.00,626903116.00
sz.000524,2019-10-30,2019-09-30,0.091468,0.042997,0.138002,264870951.000000,0.419077,,670208597.00,272301442.00
sz.000525,2019-10-31,2019-09-30,0.061424,0.072068,0.224598,295869608.640000,0.633063,,580772873.00,574398865.00
sz.000526,2019-10-31,2019-09-30,0.560033,0.025552,0.289958,62176565.820000,0.089772,,96195107.00,96195107.00
sz.000528,2019-10-30,2019-09-30,0.089187,0.066276,0.239755,942380565.850000,0.648207,,1476111376.00,1462622772.00
sz.000529,2019-10-30,2019-09-30,0.092869,0.083379,0.228701,159729632.910000,0.354223,,583790330.00,569884377.00
sz.000530,2019-10-26,2019-09-30,0.030723,0.071032,0.155056,103212743.030000,0.167709,,843212507.00,597747977.00
sz.000531,2019-10-29,2019-09-30,0.087002,0.154466,0.203232,350077290.150000,0.517526,,685082820.00,685082820.00
sz.000532,2019-10-25,2019-09-30,0.031432,0.095451,0.420758,26011406.390000,0.171400,,344708340.00,343483446.00
sz.000533,2019-10-30,2019-09-30,0.002121,-0.009657,0.274503,-9315796.050000,-1.367306,,690816000.00,684902400.00
sz.000534,2019-10-28,2019-09-30,0.063245,0.159006,0.879729,63687228.000000,0.034047,,491785096.00,491375657.00
sz.000536,2019-10-30,2019-09-30,-0.222176,-1.298577,-0.400860,-1496875708.120000,-2.168805,,2766032803.00,2003348423.00
sz.000537,2019-10-31,2019-09-30,0.208601,0.188069,0.413547,2460053402.840000,1.425775,,1862520720.00,512717581.00
sz.000538,2019-10-29,2019-09-30,0.123847,0.163419,0.297027,3537401229.100000,2.780896,,1277403317.00,608965833.00
sz.000539,2019-10-31,2019-09-30,0.054082,0.087982,0.165804,1893427325.000000,0.166566,,5250283986.00,2553907040.00
sz.000540,2019-10-25,2019-09-30,0.085469,0.145659,0.372059,1466711174.470000,0.210932,,7005254679.00,6500659737.00
sz.000541,2019-10-30,2019-09-30,0.053091,0.095252,0.231050,232650769.660000,0.203427,,1399346154.00,1072071544.00
sz.000543,2019-10-31,2019-09-30,0.060527,0.076284,0.087724,888311242.650000,0.418430,,2266863331.00,1790395978.00
sz.000544,2019-10-26,2019-09-30,0.044371,0.235699,0.393114,261568406.940000,0.410929,,974684488.00,974684488.00
sz.000545,2019-10-30,2019-09-30,0.025229,0.036084,0.174825,52473538.770000,0.074426,,986833096.00,959403096.00
sz.000546,2019-10-25,2019-09-30,0.103973,0.081364,0.149558,459635200.360000,0.570433,,714644396.00,667936120.00
sz.000547,2019-10-25,2019-09-30,0.043009,0.138354,0.376512,325366486.450000,0.333285,,1605678881.00,1101872269.00
sz.000548,2019-10-31,2019-09-30,0.024197,0.160598,0.643464,33341117.690000,0.109464,,499215811.00,499169124.00
sz.000550,2019-10-23,2019-09-30,0.015094,0.007726,0.158316,157673249.000000,0.035587,,863214000.00,518427060.00
sz.000551,2019-10-29,2019-09-30,0.050248,0.060668,0.225912,149107032.390000,0.224709,,400080405.00,400080405.00
sz.000552,2019-10-31,2019-09-30,0.051425,0.131733,0.262380,383830183.980000,0.202639,,2286971050.00,2283741262.00
sz.000553,2019-10-31,2019-09-30,0.034932,0.039184,0.329091,794733000.000000,0.240057,,2446553582.00,468616702.00
sz.000554,2019-10-30,2019-09-30,0.001799,0.000769,0.096283,1720022.890000,0.004806,,480793320.00,362649713.00
sz.000555,2019-10-22,2019-09-30,0.038119,0.029257,0.182863,182393839.760000,-0.066373,,963431273.00,934667996.00
sz.000557,2019-10-30,2019-09-30,0.002232,0.019242,0.319070,11013676.350000,0.051989,,1458374735.00,585245214.00
sz.000558,2019-10-31,2019-09-30,-0.048630,-0.741435,0.206380,-61704036.950000,-0.109279,,1289223949.00,1288419854.00
sz.000559,2019-10-24,2019-09-30,0.080773,0.055270,0.165743,423013258.500000,0.202794,,2753159454.00,2753149374.00
sz.000560,2019-10-26,2019-09-30,0.066466,0.077288,0.302237,671254406.710000,0.326903,,2355500851.00,1797750374.00
sz.000561,2019-10-31,2019-09-30,0.002829,0.005606,0.414213,3875024.050000,0.137734,,604692321.00,593991864.00
sz.000563,2019-10-30,2019-09-30,0.043371,0.354430,,459136503.940000,0.136814,,3964012846.00,3964012846.00
sz.000564,2019-10-30,2019-09-30,-0.002940,-0.024304,0.237712,-115074640.810000,-0.016072,,6007828231.00,1888737864.00
sz.000565,2019-10-25,2019-09-30,0.057933,0.182302,0.312618,64067566.960000,0.147825,,433592220.00,433592220.00
sz.000566,2019-10-31,2019-09-30,0.026222,0.058634,0.595151,113380633.170000,0.010229,,1335979264.00,1203496461.00
sz.000567,2019-10-30,2019-09-30,0.036423,0.518332,,153237857.980000,0.308077,,641138926.00,217783026.00
sz.000568,2019-10-31,2019-09-30,0.213673,0.332536,0.810693,3816477218.500000,3.092601,,1464752476.00,1460105295.00
sz.000570,2019-10-30,2019-09-30,0.009704,0.012724,0.137394,20057708.040000,0.104602,,561374326.00,411374326.00
sz.000571,2019-10-31,2019-09-30,-0.069382,-0.054789,0.241578,-58931610.000000,-1.166359,,814064000.00,806168744.00
sz.000572,2019-10-31,2019-09-30,-0.042171,-0.043156,0.023864,-148242965.040000,-0.827757,,1644636426.00,1642155224.00
sz.000573,2019-10-31,2019-09-30,0.078852,0.176210,0.303524,131234456.890000,0.365182,,648730604.00,629098003.00
sz.000576,2019-10-30,2019-09-30,0.076846,0.273211,0.305379,92913516.450000,0.500847,,442861324.00,427984418.00
sz.000581,2019-10-30,2019-09-30,0.106723,0.277067,0.216244,1750915972.510000,2.048870,,1008950570.00,836490491.00
sz.000582,2019-10-26,2019-09-30,0.076727,0.233379,0.388023,784315206.440000,0.529050,,1634616854.00,263175194.00
sz.000584,2019-10-31,2019-09-30,0.029321,0.040529,0.217414,50056873.310000,0.114241,,613324339.00,598315925.00
sz.000585,2019-10-31,2019-09-30,-0.522207,-0.077805,0.482662,-5609724.450000,-0.000831,,873370000.00,609420978.00
sz.000586,2019-10-30,2019-09-30,0.025911,0.016061,0.264355,4458372.860000,0.026729,,193440000.00,193440000.00
sz.000587,2019-10-30,2019-09-30,-0.388618,-1.984211,-1.143101,-2268195050.960000,-2.268126,,2123749330.00,1213011850.00
sz.000589,2019-10-26,2019-09-30,0.037173,0.026676,0.192708,129095573.930000,0.198178,,775464304.00,775388237.00
sz.000590,2019-10-29,2019-09-30,0.029459,0.080907,0.514809,17333073.890000,-0.040250,,239471267.00,223236227.00
sz.000591,2019-10-30,2019-09-30,0.062989,0.222178,0.509442,815255507.600000,0.319695,,3007098032.00,2037098929.00
sz.000592,2019-10-31,2019-09-30,0.009452,0.045435,0.115309,31082882.690000,-0.012017,,1931780892.00,1913824415.00
sz.000593,2019-10-31,2019-09-30,0.024706,0.038368,0.207788,24569339.400000,-0.501744,,358631009.00,358483169.00
sz.000595,2019-10-29,2019-09-30,-0.149116,-0.443366,0.023227,-98720134.500000,-0.232259,,764279250.00,751761850.00
sz.000596,2019-10-28,2019-09-30,0.215144,0.217151,0.763053,1781263091.070000,4.331052,,503600000.00,383600000.00
sz.000597,2019-10-30,2019-09-30,0.048714,0.030030,0.439008,181630350.750000,0.236347,,904726630.00,817235211.00
sz.000598,2019-10-26,2019-09-30,0.086642,0.289287,0.441068,949985747.430000,0.358956,,2986218602.00,2986218602.00
sz.000599,2019-10-31,2019-09-30,0.007860,0.005809,0.138901,18215095.060000,0.003116,,828503191.00,767691542.00
sz.000600,2019-10-29,2019-09-30,0.041762,0.062724,0.179551,638501779.700000,0.341937,,1791626376.00,1090044126.00
sz.000601,2019-10-31,2019-09-30,0.102260,0.150951,0.303483,493310323.120000,0.474259,,1080551669.00,1079832057.00
sz.000603,2019-10-23,2019-09-30,0.171261,0.208490,0.298241,408068326.770000,0.620890,,689969346.00,586512974.00
sz.000605,2019-10-31,2019-09-30,0.015242,0.032327,0.301474,37348580.360000,0.155934,,352658600.00,272987492.00
sz.000606,2019-10-31,2019-09-30,0.038308,0.093058,0.226029,115678086.630000,-0.146949,,765799353.00,707201606.00
sz.000607,2019-10-31,2019-09-30,0.039026,0.078453,0.253540,99570918.760000,0.113632,,1017698410.00,884840694.00
sz.000608,2019-10-30,2019-09-30,-0.015032,-0.121043,0.901920,-19888000.000000,-0.035937,,749913309.00,749801859.00
sz.000609,2019-10-29,2019-09-30,-0.053363,-3.610604,0.271979,-80725815.050000,-0.445275,,299265522.00,291973722.00
sz.000610,2019-10-19,2019-09-30,-0.005226,-0.010131,0.052039,-6635325.560000,0.432116,,236747901.00,235277769.00
sz.000611,2019-10-30,2019-09-30,-0.050278,-0.634139,0.153912,-19905209.900000,-0.326779,,337822022.00,319347925.00
sz.000612,2019-10-24,2019-09-30,0.006375,0.007605,0.038278,27039935.570000,-0.227927,,1192199394.00,1189200727.00
sz.000613,2019-10-19,2019-09-30,-0.005141,-0.022295,0.567017,-398909.180000,-0.000936,,364100000.00,265876600.00
sz.000615,2019-10-31,2019-09-30,-0.023004,0.003845,0.290596,6662584.090000,0.139128,,782307677.00,643674757.00
sz.000616,2019-10-30,2019-09-30,-0.001246,-0.034273,0.218096,-5956576.900000,0.010866,,1430234425.00,1430234425.00
sz.000617,2019-10-25,2019-09-30,0.075577,19.476846,0.279341,11488475365.190000,0.830996,,9030056485.00,287539200.00
sz.000619,2019-10-16,2019-09-30,0.008735,0.008580,0.121678,23190089.840000,0.074018,,360000000.00,360000000.00
sz.000620,2019-10-30,2019-09-30,0.021654,0.028292,0.291425,159134668.580000,0.550330,,1896690420.00,1896614445.00
sz.000622,2019-10-30,2019-09-30,0.077110,0.060559,0.045651,14375908.860000,0.040820,,425226000.00,425226000.00
sz.000623,2019-10-31,2019-09-30,0.053775,0.489578,0.707342,1154700930.440000,1.030935,,1163032535.00,1142040102.00
sz.000625,2019-10-31,2019-09-30,-0.059268,-0.059107,0.117891,-2666634067.810000,-0.654610,,4802648511.00,3760881066.00
sz.000626,2019-10-31,2019-09-30,0.025842,0.002168,0.013053,108812481.420000,0.167459,,542874902.00,463946400.00
sz.000627,2019-10-31,2019-09-30,0.051681,0.044071,,1871156991.570000,0.269312,,4940629165.00,4303129165.00
sz.000628,2019-10-29,2019-09-30,0.050919,0.028463,0.127212,46661411.180000,0.274186,,311480000.00,187980340.00
sz.000629,2019-10-25,2019-09-30,0.167370,0.138545,0.211396,1438068475.350000,0.285544,,8589746202.00,4767139025.00
sz.000630,2019-10-31,2019-09-30,0.038533,0.011937,0.043050,832889635.070000,0.070433,,10526533308.00,9560558253.00
sz.000631,2019-10-23,2019-09-30,0.083709,0.396682,0.384626,579422853.250000,0.288994,,2432519168.00,2432519168.00
sz.000632,2019-10-31,2019-09-30,0.015381,0.011059,0.087910,49117770.170000,0.081709,,465519570.00,465485356.00
sz.000633,2019-10-26,2019-09-30,-0.052408,-0.167047,0.218818,-11895630.490000,0.015071,,385106373.00,385104123.00
sz.000635,2019-10-24,2019-09-30,0.024060,0.040932,0.134145,64114509.280000,0.007818,,303087602.00,303087602.00
sz.000636,2019-10-29,2019-09-30,0.064394,0.151004,0.262956,360481231.490000,0.539068,,895233111.00,895203111.00
sz.000637,2019-10-31,2019-09-30,0.102634,0.034900,0.064794,106327498.610000,0.199163,,519875356.00,366494967.00
sz.000638,2019-10-31,2019-09-30,-0.078731,-0.095670,0.301158,-8935556.300000,-0.448446,,309400000.00,309400000.00
sz.000639,2019-10-31,2019-09-30,0.073070,0.089799,0.339059,377712650.240000,0.436691,,1079428095.00,1076348725.00
sz.000650,2019-10-30,2019-09-30,0.123886,0.142104,0.417803,505130016.610000,0.446864,,1238340076.00,1180393145.00
sz.000651,2019-10-31,2019-09-30,0.230247,0.143304,0.301627,22217667954.770000,4.521786,,6015730878.00,5969919153.00
sz.000652,2019-10-31,2019-09-30,0.023367,0.006217,0.046162,66537108.570000,0.228118,,1475573852.00,1474125684.00
sz.000655,2019-10-26,2019-09-30,0.070095,0.171710,0.282364,174953119.330000,0.337248,,595340230.00,595340230.00
sz.000656,2019-10-31,2019-09-30,0.166649,0.107920,0.300969,4662481786.360000,1.062809,,5339715816.00,5247238049.00
sz.000657,2019-10-30,2019-09-30,0.033528,0.026819,0.201214,158629245.530000,0.155235,,880116529.00,773520517.00
sz.000659,2019-10-23,2019-09-30,-0.013881,-0.008256,0.216019,-10617425.550000,-0.008623,,1285702520.00,1285702520.00
sz.000661,2019-10-24,2019-09-30,0.211904,0.326877,0.859377,1779392360.870000,8.279297,,170112265.00,170022095.00
sz.000662,2019-11-01,2019-09-30,0.012321,0.251700,0.582322,70160066.540000,0.078138,,1093097734.00,1092980729.00
sz.000663,2019-10-31,2019-09-30,-0.048356,-0.067133,0.213234,-39359799.000000,-3.854858,,336683929.00,255037222.00
sz.000665,2019-10-31,2019-09-30,0.022705,0.082714,0.375825,154248286.850000,0.132186,,963569969.00,963491814.00
sz.000666,2019-10-24,2019-09-30,0.043846,0.304303,0.282065,1186886746.920000,0.886865,,704130000.00,293518766.00
sz.000667,2019-10-25,2019-09-30,0.010655,0.021600,0.333998,39540300.110000,0.013219,,2466988633.00,2447314632.00
sz.000668,2019-10-26,2019-09-30,0.072197,0.199678,0.566999,74553877.420000,0.474411,,146841890.00,146688393.00
sz.000669,2019-10-31,2019-09-30,-0.102335,-0.095272,0.127293,-269443157.680000,-2.943337,,680408797.00,666445749.00
sz.000670,2019-10-31,2019-09-30,-0.284145,-12.335389,-0.385056,-49893088.700000,-0.207652,,816627360.00,600167286.00
sz.000671,2019-10-26,2019-09-30,0.094348,0.078525,0.283763,2514844569.800000,0.911316,,4050073315.00,3971888118.00
sz.000672,2019-10-23,2019-09-30,0.382560,0.343348,0.510718,1572203594.110000,2.574464,,813619871.00,813609521.00
sz.000673,2019-10-31,2019-09-30,-0.034946,-0.011555,0.325842,-4211723.560000,-2.120411,,791550442.00,789510358.00
sz.000676,2019-10-22,2019-09-30,0.069184,0.053537,0.117555,426783061.780000,0.422176,,1326000097.00,653837351.00
sz.000677,2019-10-25,2019-09-30,0.017026,0.020438,0.165624,12303771.480000,0.003064,,863977948.00,863977948.00
sz.000678,2019-10-31,2019-09-30,-0.020560,-0.023543,0.105958,-22505481.620000,-0.141042,,459611797.00,459611797.00
sz.000679,2019-10-31,2019-09-30,-0.164087,-0.270821,0.154179,-157211262.780000,-1.117052,,356400000.00,356350622.00
sz.000680,2019-10-30,2019-09-30,0.026549,0.020849,0.150130,100229778.130000,0.069073,,1240787611.00,1056929932.00
sz.000681,2019-10-30,2019-09-30,0.071925,0.364224,0.647661,213271014.680000,0.450957,,700577436.00,661177568.00
sz.000682,2019-10-30,2019-09-30,0.057195,0.089003,0.345268,191631228.500000,0.192495,,1340727007.00,978022745.00
sz.000683,2019-10-29,2019-09-30,0.064629,0.145033,0.384185,824845919.040000,0.261556,,3924398991.00,3537781624.00
sz.000685,2019-10-31,2019-09-30,0.058516,0.548309,0.298558,754080502.160000,0.571255,,1475111351.00,1253229908.00
sz.000686,2019-10-29,2019-09-30,0.056844,0.141628,,884772136.330000,0.383826,,2340452915.00,2340452915.00
sz.000687,2019-10-30,2019-09-30,-0.146919,-0.326582,0.135773,-144188923.430000,-0.880472,,766199362.00,752778276.00
sz.000688,2019-10-26,2019-09-30,0.084644,0.236492,0.399712,191450323.940000,0.254327,,1137299314.00,1137294994.00
sz.000690,2019-10-31,2019-09-30,0.052804,0.124887,0.282043,474211481.520000,0.148882,,2175887862.00,2084122681.00
sz.000691,2019-10-30,2019-09-30,-0.079603,-0.600693,-0.049875,-7077736.690000,-0.021952,,323270000.00,290486300.00
sz.000692,2019-10-30,2019-09-30,-0.238106,-0.290961,-0.172967,-299084048.300000,0.013651,,532832976.00,532785880.00
sz.000695,2019-10-29,2019-09-30,0.017604,0.051609,0.220981,17473643.050000,0.028136,,222147539.00,221721339.00
sz.000697,2019-10-29,2019-09-30,-0.022963,-0.047761,0.195908,-71304496.540000,0.250141,,671616059.00,453771723.00
sz.000698,2019-10-28,2019-09-30,-0.029028,-0.017645,0.054327,-128094838.220000,-0.137080,,819514395.00,785684657.00
sz.000700,2019-10-29,2019-09-30,0.038315,0.022527,0.185100,88606875.330000,0.111975,,827181823.00,717211149.00
sz.000701,2019-10-23,2019-09-30,-0.034336,-0.002130,0.016488,-133988053.290000,-0.555126,,406613056.00,406613056.00
sz.000702,2019-10-25,2019-09-30,0.006267,0.005551,0.100691,5264920.720000,0.036712,,266634576.00,266634576.00
sz.000703,2019-10-18,2019-09-30,0.110501,0.043873,0.058029,2729127925.260000,0.610734,,2841725474.00,2282655356.00
sz.000705,2019-10-26,2019-09-30,0.045620,0.028646,0.215209,68133095.900000,0.243392,,334123286.00,281983639.00
sz.000707,2019-10-28,2019-09-30,-0.081887,-0.007451,0.164917,-12756445.380000,0.014619,,464145765.00,464144265.00
sz.000708,2019-10-23,2019-09-30,0.252918,0.073162,0.172570,4171909893.330000,0.507517,,2968907902.00,449408480.00
sz.000709,2019-10-30,2019-09-30,0.031786,0.021858,0.106892,2061092375.460000,0.191983,,10618607852.00,10616892601.00
sz.000710,2019-10-31,2019-09-30,0.153116,0.264456,0.591269,310545632.880000,0.965834,,354605865.00,230742749.00
sz.000711,2019-10-29,2019-09-30,0.006978,0.034750,0.300071,48505263.830000,-0.016262,,1023667816.00,406449200.00
sz.000712,2019-10-29,2019-09-30,0.036344,0.161301,,198236532.730000,0.024276,,896000000.00,795996797.00
sz.000713,2019-10-25,2019-09-30,0.003822,0.005596,0.137679,9197726.700000,0.187644,,427872625.00,388538758.00
sz.000715,2019-10-24,2019-09-30,0.084611,0.058341,0.195904,118004047.900000,0.352399,,415718940.00,415057259.00
sz.000716,2019-10-29,2019-09-30,0.010663,0.008131,0.191076,24360184.060000,0.053390,,746395905.00,624237824.00
sz.000717,2019-10-31,2019-09-30,0.189003,0.059556,0.096206,1289419773.150000,0.759978,,2419524410.00,2419524410.00
sz.000718,2019-10-29,2019-09-30,0.098323,0.315618,0.636232,798673016.890000,0.411277,,3034636384.00,2289353431.00
sz.000719,2019-10-29,2019-09-30,0.067718,0.086087,0.300312,527841007.290000,0.753195,,1023203749.00,667147543.00
sz.000720,2019-10-29,2019-09-30,0.161526,0.154509,0.284836,372515182.240000,0.688392,,1289650962.00,863460000.00
sz.000721,2019-10-19,2019-09-30,-0.036278,-0.061599,0.317873,-24282756.720000,-0.020110,,499055920.00,435840445.00
sz.000722,2019-10-26,2019-09-30,0.048152,0.614764,0.511314,133630735.550000,0.336779,,464158282.00,464158282.00
sz.000723,2019-10-30,2019-09-30,0.109084,0.086679,0.241830,936096355.680000,0.351605,,4099263052.00,3775958971.00
sz.000725,2019-10-31,2019-09-30,0.021460,0.003864,0.149927,331209894.000000,0.054839,,34798398763.00,33859749557.00
sz.000726,2019-10-30,2019-09-30,0.081100,0.125637,0.304647,604518125.290000,0.946870,,858121541.00,561077152.00
sz.000727,2019-10-30,2019-09-30,-0.202040,-0.840905,-0.298088,-3046953948.170000,-0.267000,,4529566980.00,2930655908.00
sz.000728,2019-10-29,2019-09-30,0.028249,0.311560,,699936054.440000,0.309607,,3365447047.00,2946129600.00
sz.000729,2019-10-29,2019-09-30,0.048200,0.067306,0.411370,697972684.030000,0.073885,,2818539341.00,2509443521.00
sz.000731,2019-10-31,2019-09-30,0.037815,0.041895,0.169410,96846799.250000,0.190934,,591484352.00,591484352.00
sz.000732,2019-10-26,2019-09-30,0.104831,0.108371,0.289485,2296636796.330000,1.298297,,2488901440.00,2486111896.00
sz.000733,2019-10-31,2019-09-30,0.058466,0.099334,0.432153,297798044.140000,0.580967,,514805618.00,469342218.00
sz.000735,2019-10-26,2019-09-30,-0.010467,-0.060707,0.127476,-41394762.760000,-0.036710,,1151513578.00,1150886809.00
sz.000736,2019-10-31,2019-09-30,0.070389,0.077571,0.232995,356178494.940000,0.808041,,534948992.00,534948992.00
sz.000737,2019-10-24,2019-09-30,0.005540,0.003719,0.203317,3440112.290000,0.788035,,548760000.00,548760000.00
sz.000738,2019-10-25,2019-09-30,0.046178,0.121293,0.286562,252008827.810000,0.242938,,1145642349.00,1145634399.00
sz.000739,2019-10-18,2019-09-30,0.123487,0.079704,0.320170,431614083.380000,0.448677,,1178523492.00,1146824065.00
sz.000750,2019-10-29,2019-09-30,0.042119,0.224590,,621332467.480000,0.125115,,4215541972.00,4215538597.00
sz.000751,2019-10-24,2019-09-30,0.054089,0.023483,0.077800,135027638.830000,0.094802,,1409869279.00,1409866379.00
sz.000752,2019-10-31,2019-09-30,-0.156792,-0.145351,0.286782,-33868827.400000,-1.766087,,263758491.00,263758491.00
sz.000753,2019-10-22,2019-09-30,0.024711,0.028173,0.181900,52925602.310000,0.082123,,991481071.00,884146545.00
sz.000755,2019-10-25,2019-09-30,0.100214,0.167625,0.609177,111405233.530000,0.557086,,469264621.00,469264621.00
sz.000756,2019-10-29,2019-09-30,0.085511,0.058079,0.314704,255498428.820000,0.476158,,621859447.00,399495077.00
sz.000757,2019-10-31,2019-09-30,0.097340,0.034087,0.105815,102618454.790000,0.119176,,605166773.00,451619600.00
sz.000758,2019-10-30,2019-09-30,-0.021431,0.004291,0.128484,37200786.020000,-0.082083,,1969378424.00,1969189481.00
sz.000759,2019-10-30,2019-09-30,0.011052,0.003569,0.219824,41896453.580000,0.000493,,681021500.00,680610192.00
sz.000760,2019-10-30,2019-09-30,-0.097964,-6.395135,0.128822,-50113464.990000,-1.318441,,771844628.00,654444268.00
sz.000761,2019-10-29,2019-09-30,0.025278,0.012645,0.071023,487376477.610000,0.180305,,3875371532.00,3475371532.00
sz.000762,2019-10-30,2019-09-30,-0.010776,-0.066776,0.111343,-29401426.660000,-0.242998,,520819240.00,520795518.00
sz.000766,2019-10-30,2019-09-30,0.033040,0.112193,0.848707,157532189.300000,0.320440,,966494707.00,707024245.00
sz.000767,2019-10-25,2019-09-30,0.007596,0.003197,0.160795,28309854.000000,0.060693,,3076942219.00,2912294234.00
sz.000768,2019-10-29,2019-09-30,0.021167,0.017230,0.062925,339059903.540000,0.241503,,2768645071.00,2768628046.00
sz.000776,2019-10-30,2019-09-30,0.063655,0.349336,,6063618544.970000,0.761322,,7621087664.00,5919291464.00
sz.000777,2019-10-30,2019-09-30,0.065155,0.095179,0.229539,90490348.640000,0.364340,,383417593.00,383406551.00
